Date,Singapore,Australia,Canada,Germany,Japan,Switzerland,U.K.,U.S. NASDAQ,U.S.,France,Netherlands,Sweden,Italy,China,Chile,Indonesia,Philippines,Poland,US SmallCap,Malaysia,Taiwan,Mexico,Korea,Brazil,South Africa,Denmark,India,China,Hong Kong,Thailand,Turkey,Spain,Vietnam,Saudi Arabia
10/31/17,2733.4895,3252.2309,2791.0757,2443.8961,3319.5944,5909.5498,7860.6816,8169.4658,10794.5658,2049.3276,3320.3476,9242.6129,347.5918,92.4219,3657.7935,0.9349,45.7317,942.5895,2040.0105,290.1501,394.0726,8136.5575,0.9781,3893.0673,220.7244,10735.3256,27.6615,92.8554,4266.1683,35.0596,728878.7355,624.931,812.2921,221.7658
11/30/17,2836.3905,3268.2799,2809.3014,2473.181,3418.2745,6035.6326,7920.0618,8361.0738,11125.6497,2053.4629,3292.6913,8931.6092,349.2948,93.8541,3229.2521,0.9299,45.9181,929.7401,2098.7476,295.1406,380.991,8098.6335,0.9777,3772.3814,239.4555,10558.9537,27.3814,94.3707,4409.4013,35.7376,667227.5926,621.0656,955.1001,225.8376
12/29/17,2865.4962,3435.1142,2918.9051,2473.8825,3438.3242,6117.7009,8324.927,8402.4174,11248.4668,2046.4941,3316.3487,8906.5991,343.9414,95.6408,3739.6932,1.0095,48.2146,966.6435,2090.1795,312.6124,385.4979,8094.6668,1.008,3949.9319,261.426,10805.4653,28.748,96.2326,4532.2327,37.4828,760248.0603,613.3472,1028.6686,230.2402
1/31/18,3043.8531,3521.4325,2946.9226,2620.4276,3595.7445,6379.3244,8585.9828,9024.3516,11892.241,2189.9522,3526.6475,9452.1981,383.3778,107.5817,4013.0266,1.0419,47.6186,1046.783,2144.7548,337.879,414.7853,8730.7652,1.0432,4615.3561,268.6223,11142.711,29.7088,108.2896,4739.8298,40.6052,794975.1446,667.486,1135.4629,246.4562
2/28/18,2988.4269,3427.3157,2731.6425,2426.5194,3540.4481,5974.1121,8111.1483,8868.121,11453.8959,2083.3741,3343.9432,8943.0199,360.7161,100.6883,3862.2037,1.0084,45.4474,948.7301,2061.959,332.8591,402.247,8107.0457,0.9767,4525.2933,268.7037,10836.4492,27.7409,101.3888,4587.2421,41.4779,782101.4423,614.0012,1135.1245,239.8608
3/30/18,2946.9385,3249.8929,2707.6075,2380.8254,3438.9106,5823.6711,8128.6637,8620.2976,11162.7476,2050.7466,3342.751,8617.4743,361.7776,97.3743,3800.847,0.9418,42.6898,887.0651,2088.6115,341.0769,407.4331,8168.8998,1.0063,4442.501,251.0066,10558.24,26.7917,98.2656,4467.0411,40.9545,724133.0017,601.9355,1214.9969,259.4707
4/30/18,3130.2315,3322.2478,2774.9926,2414.8615,3461.7976,5763.3544,8560.3935,8627.1755,11205.5654,2142.18,3363.1164,8451.538,381.1651,97.3303,3868.1767,0.897,42.38,898.866,2106.6711,337.6574,388.81,8350.4394,1.0273,4265.8076,248.8863,10311.3109,27.9022,98.2203,4615.3634,40.7443,644311.1428,615.7783,1105.3972,269.266
5/31/18,2940.003,3379.8886,2830.6947,2301.8807,3425.3762,5550.8515,8555.8282,9101.5383,11475.3655,2037.6219,3238.7487,8248.0929,333.4993,98.7972,3562.6194,0.8885,40.2361,803.8723,2234.5454,310.0576,388.1757,7212.5872,0.9716,3567.7098,231.2904,10040.7573,26.8839,99.662,4642.3393,38.6695,562962.1038,558.6989,1002.4458,275.6944
6/29/18,2725.8333,3426.7144,2838.1108,2246.5038,3335.3863,5602.9777,8508.9501,9190.3553,11545.9119,2012.097,3239.8063,8208.2042,330.665,93.2774,3383.6292,0.8279,38.0237,783.489,2250.524,302.0968,377.9263,7882.4937,0.9114,3271.2182,220.863,9792.8426,26.6131,94.1419,4414.1163,34.8503,535556.9768,571.9485,1012.3982,279.5461
7/31/18,2772.55,3501.662,2907.5432,2343.144,3348.4905,5968.4604,8589.8948,9391.9182,11975.5982,2084.749,3371.7374,8654.0555,340.5406,90.446,3535.4531,0.8487,40.9448,875.6774,2289.6738,317.3434,391.5478,8564.7256,0.9019,3658.4041,232.9373,10355.5181,28.3842,91.3252,4485.2307,37.5762,498476.7827,592.8764,1016.0494,279.4308
8/31/18,2720.057,3428.1603,2865.7495,2272.142,3354.8568,6005.8032,8329.2252,9941.7599,12365.8009,2043.5034,3286.6393,8530.6611,308.2303,86.9314,3222.4724,0.848,41.8079,872.8557,2388.2949,317.5868,393.5373,8297.6329,0.9099,3245.5068,209.085,10370.0764,28.6281,87.7936,4384.0685,38.234,355745.9125,557.8249,1020.7946,266.2652
9/28/18,2783.2541,3409.82,2864.2807,2233.5076,3433.04,6007.2582,8482.592,9871.7644,12436.0929,2067.0975,3172.54,8784.2157,314.8308,85.5156,3318.283,0.8405,38.4643,870.7575,2330.8469,312.9898,394.4126,8430.1183,0.9167,3473.1371,205.4368,9993.8749,25.9781,86.1808,4372.45,39.5612,420973.7357,557.6183,1041.3361,264.6455
10/31/18,2542.2702,3145.184,2641.741,2044.9183,3142.1203,5770.3461,7938.3887,8967.2892,11586.0577,1872.6209,2925.4046,7900.4352,285.3175,75.6866,3041.9957,0.8144,38.1371,782.2035,2077.679,293.0273,347.8876,6964.9046,0.784,4092.4201,183.2316,9015.6991,24.1476,76.4061,3886.0458,36.699,417292.8369,519.1489,938.988,267.8208
11/30/18,2619.0747,3178.4783,2650.2731,2003.2646,3153.6882,5784.1398,7861.1988,9011.7241,11822.1283,1838.6868,3002.9934,7779.5305,287.2106,81.2257,3143.4277,0.9133,39.889,843.336,2110.5055,290.4062,345.3094,6630.6789,0.8122,4012.5572,198.6369,9323.8298,26.6762,81.8864,4173.5527,36.4883,472700.3156,528.446,965.0785,259.2983
12/31/18,2597.3594,3081.4696,2429.8758,1887.8705,2938.6431,5470.3138,7579.7127,8165.8538,10754.1332,1752.1811,2818.6741,7526.3352,277.3339,76.3005,3032.4706,0.9141,40.5399,844.2733,1859.6863,294.6837,340.4946,6847.5273,0.8008,3947.8413,198.1394,9009.4895,26.7058,76.928,4173.2539,35.5097,450070.5989,507.4944,917.18,265.0409
1/31/19,2744.6226,3297.9911,2747.6571,2009.2126,3117.6789,5807.9274,8136.9189,8964.9523,11615.9089,1854.1796,3023.1899,7958.7015,300.2904,84.7351,3405.8554,1.0058,43.9603,888.2813,2068.8383,298.8372,346.3505,7517.0424,0.8817,4649.3614,221.6725,9318.5886,26.202,85.5234,4498.7039,38.9477,526596.3074,540.1206,953.3972,292.5336
2/28/19,2740.4356,3422.8091,2824.7427,2042.9392,3115.4894,6051.9197,8507.3402,9287.4789,11988.8719,1930.9283,3162.7362,8092.3558,310.5789,87.6572,3309.6704,0.9506,42.6956,857.4967,2176.2006,304.4005,362.8045,7202.5146,0.8647,4442.8414,210.4075,9856.0013,26.2608,88.4937,4762.0073,38.6891,509391.4697,551.2891,1034.9841,291.4861
3/29/19,2757.6447,3453.7362,2807.1888,2009.2389,3104.9265,6159.3444,8660.044,9538.2285,12221.7597,1936.8878,3196.1898,8005.7526,316.9194,89.7887,3165.5503,0.9615,43.6051,839.7882,2130.6366,295.8523,371.0882,7225.7428,0.8375,4272.4988,207.112,10077.1066,28.5463,90.6545,4825.3402,38.1281,436113.7376,542.1668,1035.4861,302.4349
4/30/19,2935.2549,3504.9272,2893.729,2140.5763,3147.7865,6217.8953,8897.6539,9993.7073,12716.6098,2019.9741,3350.2311,8407.995,322.4883,91.7706,3106.9072,0.9746,44.6971,853.3639,2203.0152,292.6444,385.8036,7602.4858,0.8453,4240.7946,223.8883,10022.6403,28.7102,92.6246,4880.229,38.9742,418639.8606,562.1983,1034.501,321.0429
5/31/19,2678.1687,3535.5272,2778.8626,1971.6088,3022.0939,6172.4471,8440.6217,9215.8109,11908.4836,1877.9384,3131.8457,7594.4372,292.9302,79.4083,2840.0558,0.9444,44.7701,817.4532,2031.6812,291.3897,355.7827,7065.8136,0.7648,4313.951,207.2498,9667.2115,28.8309,80.1741,4554.501,38.2007,415185.3606,528.242,1016.6362,290.993
6/28/19,2949.9996,3718.6363,2948.5997,2114.5142,3131.1034,6605.8033,8893.9156,9907.7976,12747.6751,2031.3719,3336.3487,8323.7113,321.0786,85.2537,3004.7488,0.9977,45.7493,869.2417,2175.238,298.8298,370.8414,7314.6888,0.8294,4580.4663,221.0763,10216.6385,28.7516,85.8192,4875.247,41.7319,447281.0045,552.8927,1000.7761,300.0231
7/31/19,2921.9365,3739.1427,2932.4739,2040.8607,3135.2483,6561.294,8739.5317,10121.35,12930.8938,1981.7009,3362.9232,7939.237,315.9813,84.5065,2855.062,1.0113,46.0848,833.8732,2187.697,293.2727,376.9017,7035.0762,0.7806,4698.1057,215.0877,9947.7429,27.1776,85.1956,4711.7525,40.6957,499720.2809,529.5717,1037.7033,296.078
8/30/19,2745.1025,3589.3892,2899.3171,1980.6316,3102.4449,6579.0518,8454.001,9872.6004,12726.0676,1947.953,3309.3883,7599.8234,311.5686,80.8957,2671.8074,0.975,44.4485,758.6871,2079.6505,281.0952,366.6602,7006.9462,0.7424,4265.3643,195.8282,10165.7993,26.3761,81.7809,4318.4435,39.6297,443616.7586,511.1687,1026.8666,270.5719
9/30/19,2781.0216,3691.807,2965.9711,2029.2259,3201.1957,6620.0658,8817.405,9925.8156,12964.103,1994.1704,3394.4066,7917.7234,319.7015,80.7176,2786.0014,0.9472,43.6811,769.1834,2122.919,280.1725,381.1973,7191.0287,0.7931,4372.6789,193.6362,10087.5186,27.3068,81.6142,4292.6534,39.29,499177.5137,531.9543,1038.9055,270.041
10/31/19,2931.9288,3753.6631,2960.8388,2149.2707,3356.3706,6741.6813,9103.525,10294.2063,13244.8704,2066.198,3430.2998,8456.4472,334.3427,83.9636,2591.4349,0.9698,45.6593,813.7661,2178.8289,283.4533,412.1564,7443.8992,0.8267,4650.4937,199.8089,10471.3165,28.3525,84.7902,4494.6138,38.7132,457894.2956,541.5644,1035.7267,258.4043
11/29/19,2894.8313,3800.7389,3034.5698,2188.1195,3374.8797,6824.6708,9320.9169,10772.8948,13725.658,2100.6004,3506.6035,8512.747,335.9955,85.4516,2292.8285,0.9445,44.2151,778.4151,2268.248,277.6651,418.4757,7293.6743,0.8193,4446.5941,200.0112,10893.6576,28.2351,86.2111,4429.2534,38.6211,490237.3043,539.1908,1015.5279,262.122
12/31/19,2988.7571,3856.4048,3114.8874,2229.9999,3440.8457,7125.4556,9816.5366,11165.3171,14138.9271,2161.5954,3637.0802,8939.2683,345.1706,92.5407,2541.8323,1.0101,44.7977,798.788,2333.6298,288.9087,448.5586,7638.9143,0.9033,5000.5843,219.4966,11394.4374,28.7392,93.0029,4608.1153,38.9708,499951.6528,560.7404,988.1382,277.7981
1/31/20,2885.1629,3864.3329,3103.2932,2161.5727,3393.8472,7181.5581,9451.1093,11391.802,14132.7149,2086.3549,3528.9385,8702.7857,336.8894,88.0805,2347.7014,0.9756,41.2007,753.8933,2258.728,277.7126,427.4959,7743.4865,0.8518,4627.1393,200.3185,11592.3795,28.3684,88.3935,4400.8887,35.5909,507602.5092,545.5467,956.0688,268.0815
2/28/20,2682.6774,3468.9523,2877.679,1957.7728,3082.2468,6611.5193,8366.7541,10683.6992,12969.2903,1901.2269,3246.3291,8156.3826,314.3013,88.937,2059.7408,0.8668,38.8213,635.5868,2068.462,259.915,419.4157,6967.7792,0.7991,4026.7044,174.0868,10875.0551,26.273,89.4279,4339.028,31.3261,432708.1621,505.6659,891.8296,245.7309
3/31/20,2146.0551,2580.7661,2260.8738,1624.4438,2833.4162,6268.831,7062.901,9612.4055,11367.3429,1562.1349,2883.1398,7027.0854,243.4851,83.0686,1694.0885,0.6157,30.5687,508.1518,1619.0147,233.7276,361.9673,4930.3059,0.7011,2489.9715,131.4517,10409.4142,19.8239,83.4116,3808.2031,25.9095,349195.8574,393.7142,694.8571,210.7461
4/30/20,2322.4907,2973.9459,2541.4579,1776.381,2986.3594,6526.3443,7481.5653,11101.2554,12824.5668,1629.9411,3117.9281,7573.9802,247.8575,88.3028,1967.8859,0.6792,33.2652,553.4514,1841.4072,246.4153,412.9985,5143.6389,0.7627,2624.8029,147.4698,11270.1195,22.9009,88.6352,4085.7683,29.8989,365674.8847,398.2338,797.2982,233.6322
5/29/20,2252.1941,3123.4718,2624.7939,1917.2689,3162.9846,6696.666,7603.1582,11866.7459,13435.3998,1703.7164,3339.8678,8141.4041,261.0602,87.622,1861.2604,0.7073,33.9192,599.2913,1961.2361,258.0287,402.588,5475.2606,0.7769,2848.5328,151.7249,12103.9022,22.3187,88.0957,3743.5396,31.3293,387142.2257,415.389,904.937,242.0571
6/30/20,2353.228,3342.5382,2721.1441,2026.5451,3158.4399,6901.4501,7726.7933,12587.1561,13702.5143,1802.7848,3577.0613,8411.2651,280.8749,95.0198,1975.3821,0.7539,36.6887,614.5463,2030.5583,265.2196,437.4368,5470.665,0.8406,3059.2913,166.977,12363.1554,23.8131,95.3823,4157.4498,32.0224,415636.3011,433.5034,864.7898,240.306
7/31/20,2350.2092,3477.4083,2885.3957,2124.954,3108.3963,7182.0778,7858.465,13449.8953,14475.0881,1847.4116,3730.7977,9223.6945,290.5615,103.549,2186.0302,0.79,35.6578,652.947,2086.7614,287.2129,503.0393,5628.4698,0.8973,3494.9984,177.0149,13503.5484,26.2902,103.7837,4126.7063,31.0082,380551.1096,434.8436,846.6998,244.1135
8/31/20,2401.2728,3692.6338,3040.6725,2258.0135,3344.3523,7361.5925,8215.9571,14754.4512,15515.5947,1935.6065,3820.8524,9705.7863,301.0003,109.3523,1972.8807,0.8141,36.0559,679.8906,2204.3367,276.7268,492.4128,5661.803,0.9188,3184.3075,174.9258,14058.3728,27.3453,109.3595,4451.3215,30.4591,349716.4499,441.9956,911.8092,256.4993
9/30/20,2328.6971,3450.0229,2892.794,2188.9047,3352.9486,7248.708,7816.8585,14000.9873,14925.9732,1845.2983,3774.1253,9633.7161,283.7992,106.245,1892.8751,0.7116,35.7038,609.747,2130.7022,272.0947,501.2654,5724.0749,0.948,2959.1029,173.1913,14233.9868,27.5078,106.1388,4222.1938,27.5927,350741.6212,417.4347,936.1785,262.0707
10/30/20,2264.0705,3447.3365,2798.1174,1962.6498,3298.8756,6845.6248,7442.9462,13684.9185,14529.0347,1756.8922,3679.1797,9170.8747,264.2228,111.8478,1890.061,0.7701,38.4121,511.5792,2175.3262,268.0118,507.7964,5857.8279,0.9506,2884.21,173.912,13842.7177,27.5782,111.598,4173.7927,26.8632,306985.0632,400.2302,998.3039,255.491
11/30/20,2696.6866,3995.1916,3185.191,2299.2931,3710.246,7475.2341,8731.4369,15314.9899,16119.4101,2159.6782,4192.4121,10659.1434,334.947,114.9342,2165.8306,0.884,41.4384,655.9334,2576.0446,287.6822,558.7071,7044.8856,1.1226,3568.7254,193.1988,15166.3634,30.1844,114.4266,4639.4133,33.5172,380086.7051,518.3068,1050.9228,280.388
12/31/20,2768.4741,4231.5143,3300.0237,2437.9017,3859.3426,7838.9523,9232.8612,16195.1402,16738.6192,2219.0134,4458.7892,10986.3507,347.2293,118.0971,2435.5328,0.9378,43.6563,710.2569,2798.8163,299.6433,616.2507,7505.7351,1.3205,4056.0475,211.9578,16220.3514,33.2411,117.4068,4874.9436,34.5157,457174.7884,532.9531,1131.4598,279.1073
1/29/21,2789.9643,4229.3583,3266.0959,2393.2174,3820.5362,7678.1309,9215.2578,16428.7272,16568.2632,2148.7147,4568.2442,11230.9245,332.5901,126.7918,2436.3914,0.9107,40.1917,696.9931,2939.6532,287.3404,656.4285,7187.9584,1.3338,3738.768,215.3569,15612.7487,32.4977,125.923,4972.2115,34.5653,441981.6335,509.1503,1095.0863,279.5625
2/26/21,2862.8714,4354.3758,3448.9285,2437.1711,3876.9799,7500.1021,9602.6501,16594.7956,17025.1451,2255.7574,4739.429,11536.6646,351.549,125.4725,2630.3374,0.9164,40.841,677.7591,3122.8417,287.5869,686.6197,7218.437,1.3285,3502.7817,223.5416,15575.0432,33.9849,124.7299,5206.2553,35.062,431775.594,535.7626,1181.5582,295.887
3/31/21,3012.7244,4410.1304,3621.2456,2536.8175,3890.4407,7644.321,9958.0654,16673.6077,17770.6294,2313.4325,4953.2208,12178.2414,368.1911,117.5825,2851.483,0.8644,39.127,657.3036,3154.0978,282.138,682.4513,7823.0382,1.3428,3653.3463,237.8001,15646.6499,34.9336,117.2122,5228.5687,36.0474,366030.4977,538.355,1183.206,325.0837
4/30/21,3110.4219,4619.4676,3782.5426,2605.7106,3831.149,7917.6947,10430.776,17579.6276,18719.0144,2451.9121,5200.4885,12601.5267,369.1804,119.1537,2592.3065,0.8671,38.9951,718.5624,3220.3308,292.3178,734.8569,8048.7361,1.3725,3889.291,237.8933,16715.9182,34.6721,118.5096,5390.4144,35.6549,371479.48,566.0187,1277.2933,345.0519
5/31/21,3107.2387,4785.0912,3989.5679,2668.104,3887.8164,8300.035,10901.7433,17326.111,18849.7025,2549.298,5304.4017,13082.9643,391.3446,119.8442,2514.949,0.8784,41.2844,816.5754,3226.9646,286.3291,726.0727,8704.0625,1.3863,4264.1213,254.0021,17380.7469,37.7146,118.9258,5461.1926,35.5478,377265.4946,597.8867,1320.0582,344.1408
6/30/21,3025.1216,4716.8563,3989.6711,2620.3868,3872.898,8467.4198,10669.6993,18287.6416,19289.6894,2495.8888,5286.2073,12772.6184,378.7002,119.4925,2468.7524,0.8216,42.0594,777.9174,3289.4807,275.3074,729.1153,8544.6859,1.3985,4491.4907,233.9107,17673.8604,37.3927,118.8346,5360.5331,34.3253,363151.0989,565.182,1383.7654,356.7539
7/30/21,3068.8538,4657.0871,3986.5517,2620.5831,3823.5642,8752.4767,10786.1343,18505.1951,19747.8808,2536.9412,5526.6856,13389.3552,380.5647,102.6384,2324.8765,0.8095,37.2007,790.269,3170.7009,264.1719,708.1372,8742.7786,1.3228,4217.1727,230.9682,18528.0333,37.79,102.1315,5205.6386,31.897,388299.7033,555.1081,1295.1345,358.6765
8/31/21,3033.7847,4743.0827,3995.6448,2655.551,3939.539,8859.2674,11033.9406,19262.1605,20348.3464,2553.2825,5896.782,13227.8616,385.5557,102.5822,2434.5883,0.8755,41.5486,834.1542,3241.5528,286.5545,735.845,9230.2966,1.3051,4122.5972,231.8022,19183.6143,41.9132,102.1057,5170.5039,35.6206,424312.73,563.9435,1309.4453,374.7334
9/30/21,3024.9579,4603.9296,3893.1407,2506.77,4020.7681,8187.0112,10849.5407,18247.6804,19401.6625,2447.5994,5454.6864,12492.3299,373.2456,97.306,2280.4479,0.9028,40.5832,789.8083,3145.9603,275.8473,703.6404,8669.7195,1.2173,3586.4147,220.7357,18114.8257,42.1474,96.9221,4855.4218,33.2759,370653.6864,546.796,1324.5768,384.8026
10/29/21,3153.3361,4791.4623,4191.174,2560.7947,3885.1901,8698.2674,11296.5145,19578.603,20760.7734,2556.6488,5803.6891,13125.8315,390.9871,100.3574,2139.6681,0.9742,41.9129,823.7408,3279.7866,282.8638,708.1389,8654.9784,1.1835,3262.431,220.1828,19335.0075,41.7821,99.7981,4920.2239,33.9299,373293.2838,566.4424,1404.9981,393.3309
11/30/21,2926.6453,4494.5782,3987.2984,2393.7185,3788.3355,8571.0444,10739.7543,19645.5909,20616.4806,2446.6778,5458.6251,12332.2137,364.579,94.3418,2272.0147,0.9502,43.1029,733.0277,3142.4324,269.4818,723.7272,8151.8217,1.1391,3215.4911,212.3511,18165.5081,40.5798,93.8971,4658.0627,32.0316,316585.0495,505.6103,1384.3249,362.9819
12/31/21,2927.3902,4722.3359,4177.8049,2527.2659,3856.0564,9237.3106,11547.7017,19792.5867,21539.0401,2618.8953,5621.2795,13190.7736,391.2686,91.3541,2077.4429,0.962,42.093,768.5049,3212.602,281.3568,761.8261,9221.7632,1.2109,3361.9986,221.1666,19149.4112,42.0064,90.8851,4682.3618,34.2061,331062.3852,537.7592,1393.8435,381.5824
1/31/22,2896.6307,4314.9116,4142.9767,2433.955,3660.1787,8516.3937,11660.1447,18019.4146,20424.4251,2517.3528,4967.4749,11852.1858,380.2721,88.6564,2338.6774,0.9697,43.7211,750.9913,2903.2909,270.9854,746.7587,8738.0326,1.0841,3800.2921,237.0491,16981.6909,41.5376,88.2601,4730.4728,34.2438,347400.247,529.3476,1325.9969,417.1118
2/28/22,2864.3536,4575.5639,4151.1741,2261.7542,3617.8861,8475.9325,11823.7173,17416.6096,19812.3015,2405.0039,4722.2543,10893.3091,361.8645,85.1987,2422.5138,1.0221,43.9038,658.5841,2934.2287,285.9871,727.7441,9169.6596,1.0949,3979.041,247.0158,17205.1491,39.7711,84.8019,4597.9934,36.0349,344041.8834,521.0872,1296.1975,429.5027
3/31/22,2873.8665,5082.9031,4373.67,2197.4672,3567.2803,8602.9587,11960.0195,18023.1542,20547.9032,2387.8658,4642.6427,11084.3133,351.1188,78.3774,2699.6091,1.0574,43.1147,692.1955,2970.617,285.7809,710.316,10020.828,1.0936,4570.9898,265.6702,17766.0338,41.2612,78.2347,4597.099,35.562,373079.1762,515.4254,1281.9263,447.8544
4/29/22,2659.5929,4778.0237,4055.7429,2010.0773,3253.1426,8139.8487,11561.3481,15637.028,18756.119,2227.747,4151.7088,10195.0725,324.5768,75.1535,2397.2472,1.095,39.5677,565.6086,2676.2014,279.7358,640.4793,8915.167,1.0217,3944.9793,233.2453,17180.3387,40.5949,75.6917,4367.9602,33.8891,396686.6058,499.1633,1193.0224,474.214
5/31/22,2590.736,4758.6974,4115.3488,2035.2015,3304.5479,7859.7047,11812.5425,15335.7583,18790.7491,2242.4995,4155.0366,10093.5647,333.285,75.843,2843.3035,1.064,40.1696,583.9298,2680.0495,272.0872,663.6665,9434.0945,1.0427,4277.564,235.0975,16505.3224,38.3176,76.4589,4489.3532,34.6874,369708.1338,523.4293,1115.5963,440.1563
6/30/22,2399.1642,4200.8034,3689.1483,1760.2699,3039.3958,7303.7374,10832.4036,14009.1782,17239.084,2005.7128,3716.1637,8643.3892,284.9477,80.2648,2315.6983,0.9618,34.8068,509.9706,2459.6066,249.8088,562.7257,8510.5588,0.8739,3458.7993,206.7368,15628.1116,35.7631,80.9714,4545.7544,31.8725,332765.5972,469.3387,1032.5246,391.8889
7/29/22,2539.383,4453.1298,3871.2563,1801.6133,3212.364,7646.922,11253.7026,15744.5135,18828.6477,2132.2421,4103.0999,9622.4026,291.3495,72.2858,2601.7598,0.9924,35.1981,506.965,2716.3957,255.7069,572.2996,8505.9483,0.9121,3650.1153,206.0689,16878.0816,39.0305,73.0294,4381.1459,31.1567,328663.7136,462.2605,1019.7177,416.2022
8/31/22,2491.0698,4417.7148,3714.796,1686.8313,3129.4109,7229.6222,10749.9425,15031.4637,18060.7662,1996.9043,3672.4376,8656.581,277.8177,72.3937,2673.8221,1.0459,36.4667,441.2829,2660.81,256.4922,563.1152,8084.7479,0.8835,3888.8551,196.8779,15544.4255,40.624,73.3877,4227.0507,32.8975,403122.5615,442.7336,1073.2296,422.7385
9/30/22,2358.9916,3930.2224,3400.546,1538.6648,2780.3205,6748.4054,9818.0429,13461.7457,16396.9384,1824.397,3303.7303,7877.2398,259.7234,61.7518,2391.1768,1.0376,30.0317,381.7434,2406.0571,232.0127,472.7923,8051.8195,0.7217,3760.1043,179.6576,13688.7301,38.1418,62.9585,3774.1476,30.8407,387370.7923,403.444,953.5214,390.9185
10/31/22,2359.5222,4137.2327,3624.4549,1682.4986,2862.6494,6956.6049,10423.0989,13991.9537,17724.4898,1997.181,3493.1609,8409.0603,289.1079,51.3564,2461.0949,1.0395,32.7721,444.796,2670.938,238.8182,448.6072,9167.8353,0.7833,4084.4088,186.4122,15016.0752,39.1294,52.6227,3314.8198,31.2894,475929.6235,440.4304,853.0052,403.2471
11/30/22,2632.0312,4659.0043,3844.5145,1917.5163,3138.6235,7503.9873,11604.6797,14623.3655,18715.0079,2232.064,4093.9416,9326.7799,327.0228,66.568,2611.519,1.0518,37.0442,528.845,2732.7365,260.1059,548.2563,9724.2705,0.9031,3968.4733,223.1878,16838.2656,41.1711,67.5147,4125.3474,34.5951,582366.3227,482.4276,886.8364,374.4389
12/30/22,2610.6341,4582.5541,3657.1407,1918.5506,3142.7111,7451.2357,11577.5192,13357.3619,17634.8763,2223.9673,3988.7395,9287.25,326.9337,70.0057,2561.0955,1.0062,36.4783,568.715,2555.287,264.5612,517.3959,9070.0548,0.8606,3854.4749,213.7773,18003.112,38.959,70.7269,4463.2394,35.9007,630855.3132,493.2368,809.0175,361.6152
1/31/23,2801.7711,5046.733,3987.8233,2156.5867,3337.8038,7906.5195,12340.867,14789.9401,18742.853,2472.089,4572.633,9976.1679,368.7789,78.2494,2828.5852,1.0331,38.4527,604.4973,2804.3403,272.3283,582.9384,10613.5178,0.9649,4123.7636,224.0717,18299.5749,37.8701,79.0311,4630.8991,37.4717,579056.3789,548.6297,892.2635,369.6524
2/28/23,2656.8027,4728.9096,3815.1745,2111.2703,3208.6934,7638.2248,12447.6329,14641.3602,18284.1771,2469.2198,4424.9505,10194.5817,370.9833,70.131,2713.497,1.0253,36.4944,577.158,2756.8715,252.5646,576.3452,10596.8494,0.9014,3744.3107,206.3419,18780.5879,36.0918,71.2308,4302.6214,33.99,612367.2414,563.2872,801.9228,342.4427
3/31/23,2790.506,4714.1601,3819.8889,2195.5309,3303.4525,7907.9024,12484.0293,15634.47,18955.1303,2544.8187,4645.4881,10108.4641,373.5722,73.2905,2711.3737,1.0688,37.4906,561.2855,2625.0106,255.0202,592.4282,10919.6188,0.9408,3735.4019,213.3304,20110.9746,36.5233,74.2924,4354.4587,35.4204,576320.46,570.4966,843.3857,362.2496
4/28/23,2772.8296,4728.8574,3935.2891,2261.7976,3315.4231,8354.0109,13196.8357,15644.8411,19250.9955,2653.8293,4557.1418,10460.6626,386.8674,69.4789,2659.7045,1.1386,37.8269,634.9836,2577.8041,251.7007,566.9547,11201.5276,0.9337,3863.9966,215.4576,20925.5543,38.0708,70.522,4379.3958,34.1775,547835.7497,582.8943,819.8511,385.2471
5/31/23,2589.3458,4502.2984,3720.7837,2102.4086,3375.8209,7956.7292,12386.2802,16572.0831,19334.7112,2432.638,4589.6279,9552.5002,358.6971,63.4578,2609.4811,1.1026,36.1621,610.2254,2553.7662,238.366,608.5714,10921.479,0.9785,3889.5353,185.8581,20055.7897,39.1649,64.5789,3996.6563,33.1629,538667.2024,549.5574,824.7412,372.1149
6/30/23,2638.6594,4746.8819,3966.01,2211.873,3510.5212,8162.7612,12910.5144,17675.015,20612.229,2588.36,4800.6792,9906.5945,397.8777,65.5944,2822.8804,1.1051,36.9542,698.2401,2761.2775,233.8035,612.1971,11548.0043,0.9845,4514.2985,204.1358,20439.0621,41.0042,67.0312,4134.0428,32.6013,516838.9915,596.7392,874.7313,384.5359
7/31/23,2880.0114,4917.4796,4096.3588,2279.0887,3616.1927,8456.4706,13377.5158,18395.4376,21274.397,2642.716,4929.3465,10057.5964,421.8241,72.1285,2990.2864,1.1159,38.3419,758.4977,2930.1269,256.5689,613.3594,12084.4263,1.0468,4735.6187,228.362,20575.6282,42.246,73.2173,4251.6402,35.1986,615871.4129,609.2134,965.1871,392.1103
8/31/23,2634.6193,4722.7998,3926.2522,2168.8334,3527.6272,8156.8999,12989.1691,18017.7931,20935.6729,2540.2773,4485.2926,9364.0002,405.4205,65.6351,2708.6869,1.1012,34.682,689.0201,2783.431,248.5506,584.1754,11543.0297,0.966,4345.6787,201.1664,21476.731,41.5134,67.1067,3884.9092,34.1319,661896.2368,591.1295,971.176,382.6997
9/29/23,2625.7174,4596.4348,3811.0147,2040.766,3427.9135,7720.3309,12901.321,16979.0595,19937.4925,2404.1844,4127.1005,9346.9352,388.8283,63.7226,2550.0313,1.0625,35.6609,612.5019,2619.4705,244.1755,560.8893,10805.0767,0.9147,4356.537,193.5367,20862.1222,42.1541,65.0979,3676.1206,30.8894,685127.7146,573.6274,887.4082,366.4316
